SAMPLE_ID,SumOfLength(cm),SumOfProjArea(cm2),SumOfSurfArea(cm2),SumOfAvgDiam(mm),SumOfRootVolume(cm3),STEM,COTS_TOTAL,LEAF_TOTAL,Total Of PROJ_AREA_AG,LEAF,LEAVES_TOTAL,TRANSP_DATE,GERM_ID,COLOR,TLD,HD,H_num,HT,L_num,C_num,PWF,L+SFW,CWS,CWD,LWS,LWD,SWS,SWD,RWF,RWD,LWF_A,LWS_A,LWD_A,LWF_B,LWS_B,LWD_B,BWF_A,BWS_A,BWD_A,SWF_A,SWD_A,NOTES,AVG_SEED_WEIGHT
ARTRWY_UTC_MC_1_H1_O,3.5626,0.0796,0.25,0.2233,0.001,,0.0355,0,0.0451,,0.0096,7/25,A1 or C5,O,8/2,8/4,1,0.6,2,2,0.0037,0.0024,0.0019,0.000089,,,,,0.0003,0.00005,,,,,,,,,,,,,0.00027
ARTRWY_UTC_MC_11_H3_G,218.6918,5.44,17.0903,0.2488,0.106,,0,0,2.7117,,2.7117,7/25,A8,G,8/3,9/5,3,7.6,10,0,0.2044,0.0891,0.0008,0,0.0749,0.0141,0.0054,0.0016,0.1241,0.01,,,,,,,,,,,,,0.00027
ARTRWY_UTC_MC_13_H1_O,2.5043,0.0652,0.2049,0.2605,0.001,,0.0489,0,0.0658,,0.0169,7/25,A9 or A10,O,,8/4,1,0.5,2,2,0.0063,0.0052,0.0023,0.000208,0.0011,0.0001,0.0009,0,0.0014,0.000078,,,,,,,,,,,,,0.00027
ARTRWY_UTC_MC_14_H4_G,389.6907,11.2354,35.2969,0.2883,0.254,,0,1.0485,1.0485,,0,7/25,B6,G,8/2,10/17,4,8.5,36,0,0.9017,0.4757,,,0.4045,0.0637,0.0723,0.0129,0.2227,0.0219,0.0136,0.0148,0.0021,,,,0.0123,0.0131,0.0018,0.0092,0.0013,,0.00027
ARTRWY_UTC_MC_15_H3_O,165.0897,4.0274,12.6525,0.244,0.077,,0,0,7.0984,,7.0805,7/25,B1,O,8/3,9/5,3,5.7,9,0,0.4203,0.2246,,,0.2055,0.0275,0.0061,0.0016,0.1034,0.0102,,,,,,,,,,,,,0.00027
ARTRWY_UTC_MC_16_H4_O,1236.9321,33.353,104.7816,0.5394,0.706,,0,2.6403,2.6403,,0,7/25,B2,O,8/7,10/17,4,13.5,102,0,1.9249,1.0541,,,0.9358,0.1717,0.1198,0.0311,0.7868,0.0825,0.0229,0.198,0.0043,,,,0.0521,0.0483,0.008,0.0537,0.0129,,0.00027
ARTRWY_UTC_MC_2_H2_G,7.6335,0.1724,0.5415,0.2258,0.003,,0,0,0.1291,,0.0717,7/25,C7,G,8/8,8/18,2,2,2,2,0.0058,0.006,0,0.00003,0.0015,0.000215,0,0,0.0005,0.000125,,,,,,,,,,,,Resaturated for 72 hrs,0.00027
ARTRWY_UTC_MC_2_H2_O,5.2107,0.1194,0.3752,0.2292,0.002,,0.034,0,0.1114,,0.0774,7/25,C4,O,8/4,8/18,2,1.4,2,2,0.0044,0.0029,0.0003,0.000075,0.0024,0.0005,0.0003,0,0.0006,0.000069,,,,,,,,,,,,Resaturated for 72 hrs,0.00027
ARTRWY_UTC_MC_4_H4_O,2870.6799,83.9009,263.5826,0.5822,1.929,,0,1.0751,5.7083,1.0751,4.6332,7/25,C9,O,8/2,10/17,4,12.9,167,0,4.1424,2.2913,,,2.1067,0.3299,0.1868,0.0458,1.5729,0.1508,0.0407,0.0193,0.0063,,,,0.1548,0.1461,0.0251,0.0594,0.0166,,0.00027
ARTRWY_UTC_MC_6_H2_G,20.6718,0.4234,1.3303,0.2048,0.007,,0.0455,0,0.3692,,0.3237,7/25,D2,G,8/2,8/18,2,2.3,3,2,0.0156,0.0096,0,0,0.0012,0.0011,0,0,0.0035,0.0008,,,,,,,,,,,,Above-ground did not successfully resaturate,0.00027
ARTRWY_UTC_MC_6_H2_O,12.9468,0.2552,0.8018,0.1971,0.004,,0.0333,0,0.2977,,0.2644,7/25,B12 or D2,O,,8/18,2,2.4,4,2,0.015,0.0086,0,0,0.0049,0.0007,0,0,0.0035,0.0001,,,,,,,,,,,,,0.00027
ARTRWY_UTC_MC_7_H3_O,75.043,2.215,6.9586,0.2952,0.051,,0,0,1.0782,,1.0782,7/25,A5 or D3,O,,9/5,3,3.7,8,1,0.0842,0.0385,0.0005,0,0.0359,0.0052,0.0025,0,0.0467,0.0035,,,,,,,,,,,,,0.00027
ARTRWY_UTC_MC_9_H1_G,1.1719,0.0323,0.1016,0.2759,0.001,,0.0229,0,0.0229,,0,7/25,A6,G,,8/4,1,0.4,0,2,0.0018,0.0015,0.0025,0.00005,0,0,0,0,0.0002,0.000041,,,,,,,,,,,,,0.00027
ARTRWY_UTSC_B_1_H1_O,4.1181,0.1238,0.389,0.3007,0.003,,0.0721,0,0.0895,,0.0174,7/25,A3 OR A6,O,,8/4,1,1.2,2,2,0.0075,0.006,0.0053,0.0000135,0.0016,0.00001,0.0025,0,0.002,0.000125,,,,,,,,,,,,,0.000285
ARTRWY_UTSC_B_13_H1_G,6.1702,0.149,0.4681,0.2415,0.003,,0.0535,0,0.1036,,0.0501,8/1,C4,G,8/9,8/11,1,1.1,2,2,0.0086,0.0038,0.0031,0.001,0.001,0,0.0011,0.0006,0.0021,0.0015,,,,,,,,,,,,,0.000285
ARTRWY_UTSC_B_13_H1_O,6.3444,0.1444,0.4538,0.2277,0.003,,0.0832,0,0.0832,,0,8/1,C6,O,8/9,8/11,1,1,2,2,0.007,0.0025,0.0018,0.0000166,0.0007,0,0.0011,,0.0021,0.0008,,,,,,,,,,,,,0.000285
ARTRWY_UTSC_B_14_H3_G,8.5858,0.2748,0.8635,0.3201,0.007,,0.0807,0,0.7179,,0.6372,8/1,C6,G,8/9,9/12,3,2.6,4,2,1.0336,0.0242,0,0,0.0173,0.0019,0.0018,0.0001,0.0076,0.0008,,,,,,,,,,,,,0.000285
ARTRWY_UTSC_B_17_H4_G,1190.2913,28.359,89.0924,0.2383,0.531,,0,1.4792,1.4792,,0,8/7,A2,G,8/14,10/31,4,10.2,172,0,1.8668,,,,0.9215,0.2181,0.0849,0.0235,0.7607,0.0905,0.0074,0.0072,0.0014,,,,0.0299,0.0277,0.0068,0.035,0.0094,,0.000285
ARTRWY_UTSC_B_18_H2_G,6.7669,0.1658,0.5208,0.245,0.003,,0.0495,0,0.1678,,0.1183,8/7,C2,G,8/14,8/31,2,2.1,4,2,0.0081,0.0059,0.0009,0,0.0025,0.0001,0.0004,0,0.0019,0.000186,,,,,,,,,,,,,0.000285
ARTRWY_UTSC_B_18_H2_O,7.2551,0.1777,0.5582,0.2449,0.003,,0.0447,0,0.1895,,0.1448,8/7,C10,O,8/14,8/31,2,1.8,4,2,0.0099,0.0066,0.0013,0,0.0038,0.0003,0.0008,0,0.0032,0.00026,,,,,,,,,,,,,0.000285
ARTRWY_UTSC_B_2_H4_G,1517.4478,35.3879,111.1744,0.5004,0.655,,0,3.5924,3.5924,,0,7/25,B3,G,8/3,10/17,4,11.4,116,0,2.8787,1.549,,,1.3321,0.2307,0.2151,0.0492,,0.0864,0.0299,0.0291,0.0045,,,,0.0539,0.061,0.0091,0.0134,0.0031,,0.000285
ARTRWY_UTSC_B_3_H3_G,54.581,1.6583,5.2096,0.3038,0.04,,0,0,1.1198,,1.1198,7/25,B12,G,8/4,9/5,3,3.4,5,1,0.0813,0.0414,0,0,0.038,0.0063,0.0013,0.0004,0.0351,0.0036,,,,,,,,,,,,,0.000285
ARTRWY_UTSC_B_5_H1_G,2.2777,0.0491,0.1544,0.2158,0.001,,0.0681,0,0.0681,,0,7/25,C12,G,8/9,8/4,1,1.4,0,2,0.0059,0.0034,0.0033,0.00028,0,0,0.0022,0.00006,0.0004,0.00009,,,,,,,,,,,,,0.000285
ARTRWY_UTSC_B_6_H4_O,3164.422,105.1746,330.4158,0.6639,2.746,,0,6.8588,6.8588,,0,7/25,D8,O,8/3,10/17,4,14.8,162,0,6.3291,3.5857,,,3.128,0.7745,0.4322,0.1664,2.6791,0.3633,0.0282,0.0267,0.0064,,,,0.1373,0.1245,0.0328,0.0201,0.0065,,0.000285
ARTRWY_UTSC_B_7_H2_G,17.888,0.3185,1.0005,0.178,0.004,,0.0736,0,0.4911,,0.4175,7/25,A5,G,8/3,8/18,2,2.9,4,2,0.02,0.0129,0,0,0.0063,0.0017,0,0,0.0042,0.00038,,,,,,,,,,,,,0.000285
ARTRWY_UTSC_B_7_H2_O,30.8724,0.801,2.5164,0.2595,0.016,,0.0899,0,0.7789,,0.689,7/25,B11,O,8/4,8/18,2,3.4,1,2,0.0398,0.0254,0.0014,0,0.0191,0.0029,0.002,0,0.0134,0.0011,,,,,,,,,,,,,0.000285
ARTRWY_UTSC_B_8_H3_O,156.3617,4.0289,12.6573,0.2577,0.082,,0,0,8.4687,,8.4687,7/25,C11,O,8/4,9/5,3,6.4,8,0,0.3868,0.2705,,,0.254,0.0325,0.0072,0.0014,0.1317,0.0092,,,,,,,,,,,,,0.000285
ARTRWY_UTSW_BJ_1_H1_O,8.6251,0.2007,0.6306,0.2327,0.004,,0.0586,0,0.0898,,0.0312,7/25,A1 OR B 3,O,,8/4,1,1.4,2,2,0.0084,0.0077,0.0023,0.0005,0.0009,0.0001,0.0028,0.0002,0.0029,0.000236,,,,,,,,,,,,,0.0002125
ARTRWY_UTSW_BJ_11_H2_G,12.7104,0.2158,0.678,0.1698,0.003,,0.0258,0,0.3664,,0.3406,7/25,D10,G,8/4,8/18,2,2.8,5,2,0.0154,0.0115,0,0,0.0012,0.0014,0,,0.0026,0.0004,,,,,,,,,,,,Above-ground did not successfully resaturate,0.0002125
ARTRWY_UTSW_BJ_11_H2_O,25.9628,0.4507,1.416,0.1736,0.006,,0.1094,0,0.6237,,0.5143,7/25,D9,O,8/4,8/18,2,4.2,5,2,0.0261,0.0211,0.0007,0,0.0153,0.0021,0.0016,0,0.0078,0.0008,,,,,,,,,,,,Aboveground resaturated for 72 hours,0.0002125
ARTRWY_UTSW_BJ_13_H1_G,4.2056,0.0775,0.2435,0.1843,0.001,,0.0495,0,0.0644,,0.0149,7/28,B2,G,8/7,8/7,1,1.2,2,2,0.0053,0.004,0.0015,0.0004,0.0002,0.00005,0.001,0,0.0012,0.000109,,,,,,,,,,,,,0.0002125
ARTRWY_UTSW_BJ_14_H3_G,65.7738,1.4834,4.6602,0.2255,0.026,,0,0,2.6832,,2.6832,7/28,B4,G,8/4,9/9,3,5.1,16,0,0.1106,0.0897,,,0.076,0.0119,0.0062,0.0005,0.0327,0.0031,,,,,,,,,,,,,0.0002125
ARTRWY_UTSW_BJ_15_H2_G,3.1207,0.1075,0.3377,0.3445,0.003,,0,0,0.2668,,0.2668,7/28,C10,G,8/7,8/22,2,1.7,4,0,0.0116,0.0083,,,0.0064,0.0012,0,0,0.0028,0.0003,,,,,,,,,,,,,0.0002125
ARTRWY_UTSW_BJ_15_H2_O,4.7929,0.0942,0.2961,0.1966,0.001,,0.0643,0,0.2096,,0.1453,7/28,D12,O,8/9,8/22,2,1.8,4,2,0.0098,0.0071,0.0016,0,0.0039,0.0006,0.0012,0,0.002,0.000195,,,,,,,,,,,,,0.0002125
ARTRWY_UTSW_BJ_16_H4_G,1328.7649,29.4227,92.4341,0.2214,0.512,,0,0.5966,0.5966,0.5966,0,7/28,D6,G,8/8,10/27,4,10.6,,,3.1084,1.9931,,,1.7578,0.2469,0.2359,0.0424,0.4345,0.0963,0.0148,0.0086,0.0016,,,,,,,,,Late H4; subset did not fully resaturate,0.0002125
ARTRWY_UTSW_BJ_2_H3_O,55.6974,1.7314,5.4394,0.3109,0.042,,0.0448,0,2.7418,,2.697,7/25,B5,O,8/1,9/5,3,4.1,9,2,0.1143,0.0841,0.003,0,0.0736,0.0086,0.0043,0.0003,0.0391,0.0032,,,,,,,,,,,,,0.0002125
ARTRWY_UTSW_BJ_5_H1_G,5.7919,0.1317,0.4138,0.2274,0.002,,0.0762,0,0.0919,,0.0157,7/25,A4 OR B11,G,,8/4,1,,2,2,0.0082,0.0038,0.003,0.0003,0.0014,0.0001,0.0039,0,0.0022,0.0001,,,,,,,,,,,,,0.0002125
ARTRWY_UTSW_BJ_5_H1_O,5.5877,0.1399,0.4395,0.2504,0.003,,0.0595,0,0.0791,,0.0196,7/25,B11,O,8/2,8/4,1,0.7,2,2,0.01,0.0053,0.0035,0.0009,0.0007,0.0001,0.0013,0,0.0023,0.0001,,,,,,,,,,,,,0.0002125
ARTRWY_UTSW_BJ_6_H3_O,77.1151,2.7408,8.6103,0.3554,0.077,,0,0,3.7642,,3.7642,7/25,B12 or D2,O,8/2,9/5,3,4.3,11,0,0.1986,0.1198,,,0.1057,0.0147,0.0061,0.0007,0.073,0.0063,,,,,,,,,,,,,0.0002125
ARTRWY_UTSW_BJ_7_H3_G,146.4241,3.8581,12.1207,0.2635,0.08,,0,0,3.1878,,3.1878,7/25,C1,G,8/4,9/5,3,5.2,12,2,0.1923,0.1058,0,0,0.0884,0.0128,0.0042,0.0007,0.0847,0.0063,,,,,,,,,,,,,0.0002125
ARTRWY_UTSW_BJ_9_H4_G,167.4218,4.917,15.4473,0.2937,0.113,,0,0.6979,0.6979,0.6979,0,7/25,C4,G,8/7,10/17,4,4.4,,,0.247,0.128,,,,0.0188,,,0.0744,0.0097,0.0139,0.014,0.0027,,,,,0.0871,0.0198,,,,0.0002125
ARTRWY_UTSW_MV_1_H1_O,2.471,0.0703,0.2209,0.2846,0.002,,0.0335,0,0.0422,,0.0087,7/26,A3 OR A5,O,,8/4,1,,2,2,0.0079,0.0074,0.0014,0.000144,0,0.000041,0.0011,0.00004,0.0011,0.000083,,,,,,,,,,,,,0.0002425
ARTRWY_UTSW_MV_11_H2_O,11.0677,0.2137,0.6714,0.1931,0.003,,0.0485,0,0.3328,,0.2843,7/26,D9,O,8/7,8/18,2,2.4,2,2,0.0132,0.0125,0.0008,0,0.0109,0.0013,,,0.0042,0.0001,,,,,,,,,,,,,0.0002425
ARTRWY_UTSW_MV_13_H1_G,4.0221,0.0921,0.2892,0.2289,0.002,,0.113,0,0.1937,,0.0807,7/31,D12,G,8/8,8/10,1,1.3,2,2,0.0084,0.0061,0.0042,0.0012,0.0012,0.0003,0.0013,0.0005,0.0012,0.000132,,,,,,,,,,,,,0.0002425
ARTRWY_UTSW_MV_13_H1_O,2.6765,0.0542,0.1703,0.2025,0.001,,0.0611,0,0.0722,,0.0111,7/31,C7,O,8/10,8/10,1,0.5,1,2,0.0042,0.0022,0.0023,0.0005,0.0003,0,0.0002,0,0.0014,0.0002,,,,,,,,,,,,,0.0002425
ARTRWY_UTSW_MV_14_H2_G,16.479,0.3462,1.0875,0.2101,0.006,,0.0446,0,0.5199,,0.4753,7/31,B10,G,8/9,8/24,2,2.9,5,2,0.0255,0.0175,0.0018,0,0.0141,0.0014,0.0013,0,0.0056,0.000356,,,,,,,,,,,,,0.0002425
ARTRWY_UTSW_MV_17_H3_O,18.1951,0.5005,1.5725,0.2751,0.011,,0.0416,0,0.6519,,0.6103,8/1,B2,O,8/14,9/12,3,3.1,6,2,0.0364,0.02,0,0,0.0147,0.0018,0.0011,0,0.009,0.0006,,,,,,,,,,,,,0.0002425
ARTRWY_UTSW_MV_18_H2_O,13.3347,0.3438,1.0801,0.2578,0.007,,0.1257,0,0.2682,,0.1425,8/1,B8,O,8/9,8/25,2,2,4,2,0.0169,0.0087,0.0054,0,0.0036,0.0006,0.0013,0,0.0065,0.0002,,,,,,,,,,,,,0.0002425
ARTRWY_UTSW_MV_20_H4_G,934.2236,29.7328,93.4084,0.3183,0.743,,0,0.5055,0.5055,,0,8/1,D7,G,8/9,10/27,4,10.1,,,2.388,1.5078,,,1.2765,0.285,0.2321,0.0612,0.7583,0.0965,0.013,0.014,0.0024,,,,,,0.0046,,,,0.0002425
ARTRWY_UTSW_MV_3_H3_O,,,,,,,0,0,4.7432,,4.6392,7/26,,O,8/7,9/6,3,5.1,8,0,0.2107,0.1575,,,0.1238,0.018,0.0162,0.0015,0.0632,0.0056,,,,,,,,,,,,,0.0002425
ARTRWY_UTSW_MV_4_H4_G,918.0144,34.5736,108.6163,0.3766,1.023,,0,7.0888,7.0888,,0,7/26,B5,G,8/4,10/19,4,,114,0,,2.1979,,,1.9948,0.2863,0.2031,0.039,0.9249,0.1021,0.0277,0.0315,0.0036,,,,0.1262,0.0944,0.0175,0.0243,0.0048,,0.0002425
ARTRWY_UTSW_MV_5_H1_G,2.9118,0.0534,0.1677,0.1833,0.001,,0.0627,0,0.0627,,0,7/26,B7 OR B11,G,,8/4,1,1.2,0,2,0.0045,0.0025,0.002,0,0,0,0.0009,0,0.0006,0,,,,,,,,,,,,,0.0002425
ARTRWY_UTSW_MV_7_H3_O,53.3266,1.7905,5.6251,0.3358,0.047,,0,0,4.8846,,4.8846,7/26,C13,O,8/9,9/6,3,3.7,8,0,0.2106,0.1734,,,0.1552,0.0169,0.0096,0.0013,0.0344,0.0027,,,,,,,,,,,,,0.0002425
ARTRWY_UTSW_MV_9_H4_O,1184.1711,27.2627,85.6482,0.2302,0.493,,0,3.8836,3.8836,,0,7/26,D3,O,8/7,10/18,4,10.6,115,0,2.9289,1.8299,,,1.8299,0.2526,0.1674,0.0325,0.641,0.0733,0.0219,0.0219,0.0025,,,,0.0722,0.07,0.0089,0.0067,0.0013,,0.0002425
ARTRWY_UTSW_OCR_1_H1_O,3.248,0.0728,0.2288,0.2242,0.001,,0.0441,0,0.0593,,0.0152,7/25,A2,O,8/4,8/4,1,1,2,2,0.0044,0.0039,0.0015,0,0,0,0.0019,0,0.0002,0,,,,,,,,,,,,,0.000285
ARTRWY_UTSW_OCR_13_H1_G,2.9561,0.0545,0.1711,0.1843,0.001,,0.0363,0,0.0544,,0.0181,7/28,A4,G,8/7,8/7,1,0.9,2,2,0.0033,0.0029,0.0009,0.0005,0.0008,0,0.0004,0,0.0011,0.000093,,,,,,,,,,,,,0.000285
ARTRWY_UTSW_OCR_13_H1_O,0.5041,0.0137,0.0429,0.271,0,,0.0249,0,0.0249,,0,7/28,A7,O,,8/7,1,1.1,0,2,0.0015,0.0014,0.0009,0.0004,,,,,0.0001,0.00005,,,,,,,,,,,,,0.000285
ARTRWY_UTSW_OCR_15_H2_G,9.6511,0.1838,0.5773,0.1904,0.003,,0.0452,0,0.1895,,0.1443,7/28,B7,G,8/8,8/21,2,2,4,2,0.0098,0.007,0.001,0.000108,0.0035,0.000433,0.0006,,0.0022,0.0004,,,,,,,,,,,,,0.000285
ARTRWY_UTSW_OCR_15_H2_O,23.8315,0.5074,1.5941,0.2129,0.008,,0.0961,0,0.5562,,0.4601,7/28,B10,O,8/7,8/21,2,4.1,6,2,0.0392,0.0198,0.0023,0,0.0127,0.0016,0.0024,0,0.0088,0.0009,,,,,,,,,,,,,0.000285
ARTRWY_UTSW_OCR_17_H3_O,51.002,0.9875,3.1024,0.1936,0.015,,0,0,2.6818,,2.6818,7/28,C11,O,8/9,9/8,3,5,11,0,0.09,0.0683,,,0.0611,0.0082,0.0027,0.0005,0.0181,0.0018,,,,,,,,,,,,,0.000285
ARTRWY_UTSW_OCR_18_H3_G,109.1892,2.5293,7.9462,0.2316,0.046,,0.0592,0,8.8031,,8.7439,7/28,D10,G,8/7,9/8,3,8,16,0,0.3119,0.254,,,0.1957,0.0304,0.0064,0.001,0.0537,0.0052,,,,,,,,,,,,,0.000285
ARTRWY_UTSW_OCR_3_H3_O,28.1173,0.7244,2.2759,0.2576,0.015,,0.0334,0,1.1055,,1.0721,7/25,A10,O,8/7,9/5,3,3.1,6,0,0.0553,0.0337,,,0.028,0.0033,0.0027,0,0.014,0.0014,,,,,,,,,,,,,0.000285
ARTRWY_UTSW_OCR_4_H4_G,1779.9964,43.7158,137.3373,0.4711,0.848,,0,4.3249,4.3249,,0,7/25,B1,G,8/7,10/17,4,15.1,157,0,3.3753,2.042,,,1.765,0.2896,0.2898,0.069,0.992,0.1005,0.0201,0.0224,0.0026,,,,0.0699,0.0382,0.0105,0.0043,0.0011,,0.000285
ARTRWY_UTSW_OCR_5_H1_G,3.9077,0.1048,0.3291,0.2681,0.002,,0.0869,0,0.0869,,0,7/25,B4,G,8/9,8/4,1,1.3,2,2,0.0066,0.0044,0.0041,0.000221,0,0,0.0016,0.00003,0.0013,0.000127,,,,,,,,,,,,,0.000285
ARTRWY_UTSW_OCR_6_H3_O,36.8964,1.0979,3.4491,0.2976,0.026,,0.1278,0,6.8382,,6.7104,7/25,B8,O,8/7,9/5,3,7.8,10,2,0.2344,0.2012,0.0038,0.0004,0.1786,0.0239,0.0135,0.0023,0.0333,0.0036,,,,,,,,,,,,,0.000285
ARTRWY_UTSW_OCR_7_H4_G,2308.0163,88.9084,279.3142,0.7727,2.691,,0,6.8925,6.8925,,0,7/25,B9,G,8/4,10/17,4,21.8,,10.361,6.4322,,,,4.8662,0.9242,0.7418,0.207,2.3331,0.308,0.0367,0.0381,0.0079,,,,0.182,0.1976,0.0368,0.0615,0.0156,,0.000285
ARTRWY_UTSW_OCR_9_H2_G,10.9185,0.2167,0.6809,0.1985,0.003,,0.0654,0,0.4373,,0.3719,7/25,C7,G,8/7,8/18,2,2.7,4,2,0.014,0.0122,0,0,0.0094,0.0008,0.0006,0,0.0028,0.0001,,,,,,,,,,,,Aboveground resaturated for 72 hours,0.000285
